date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:44:01	68151/68151	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/dark.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/dark.html	(from )
00:44:01	177/177	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2025%20May%202020%2017:17:22%20GMT	https://coderthemes.com/robots.txt		(from )
00:44:02	106024/106024	---MCZ	200	added ('OK')	image/x-icon	date:Thu,%2014%20May%202020%2012:40:55%20GMT	https://coderthemes.com/adminto/layouts/horizontal/assets/images/favicon.ico	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/images/favicon.ico	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:02	206289/206289	---MCZ	200	added ('OK')	text/css	date:Thu,%2014%20May%202020%2012:40:55%20GMT	https://coderthemes.com/adminto/layouts/horizontal/assets/css/bootstrap-dark.min.css	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/css/bootstrap-dark.min.css	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:07	322449/322449	---MCZ	200	added ('OK')	text/css	date:Thu,%2014%20May%202020%2012:40:55%20GMT	https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:10	2396/2396	---M--	200	added ('OK')	image/jpeg	etag:%225ebd3c57-95c%22	https://coderthemes.com/adminto/layouts/horizontal/assets/images/users/user-1.jpg	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/images/users/user-1.jpg	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:11	4730/4730	---M--	200	added ('OK')	image/jpeg	etag:%225ebd3c57-127a%22	https://coderthemes.com/adminto/layouts/horizontal/assets/images/users/user-4.jpg	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/images/users/user-4.jpg	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:11	68187/68187	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/index.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/index.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:11	103249/103249	---MCZ	200	added ('OK')	text/css	date:Thu,%2014%20May%202020%2012:40:55%20GMT	https://coderthemes.com/adminto/layouts/horizontal/assets/css/app-dark.min.css	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/css/app-dark.min.css	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:11	11392/11392	---M--	200	added ('OK')	image/png	etag:%225ebd3c57-2c80%22	https://coderthemes.com/adminto/layouts/horizontal/assets/images/logo-light.png	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/images/logo-light.png	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:11	2249/2249	---M--	200	added ('OK')	image/png	etag:%225ebd3c57-8c9%22	https://coderthemes.com/adminto/layouts/horizontal/assets/images/logo-sm.png	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/images/logo-sm.png	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:12	11346/11346	---M--	200	added ('OK')	image/png	etag:%225ebd3c57-2c52%22	https://coderthemes.com/adminto/layouts/horizontal/assets/images/logo-dark.png	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/images/logo-dark.png	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:12	69600/69600	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/ui-buttons.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/ui-buttons.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:12	74748/74748	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/ui-cards.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/ui-cards.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:12	43323/43323	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/ui-draggable-cards.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/ui-draggable-cards.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:12	68173/68173	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/ui-checkbox-radio.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/ui-checkbox-radio.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:13	42610/42610	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/ui-material-icons.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/ui-material-icons.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:13	38846/38846	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/ui-font-awesome-icons.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/ui-font-awesome-icons.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:13	85166/85166	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/ui-dripicons.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/ui-dripicons.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:14	118887/118887	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/ui-themify-icons.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/ui-themify-icons.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:14	95069/95069	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/ui-feather-icons.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/ui-feather-icons.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:15	73986/73986	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/ui-modals.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/ui-modals.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:15	52407/52407	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/ui-notification.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/ui-notification.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:15	42366/42366	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/ui-range-slider.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/ui-range-slider.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:16	123476/123476	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/ui-components.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/ui-components.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:17	45040/45040	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/ui-sweetalert.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/ui-sweetalert.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:18	51792/51792	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/ui-treeview.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/ui-treeview.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:18	83635/83635	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/ui-widgets.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/ui-widgets.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:19	70095/70095	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/ui-typography.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/ui-typography.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:19	77472/77472	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/form-elements.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/form-elements.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:20	126742/126742	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/form-advanced.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/form-advanced.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:20	64484/64484	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/form-validation.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/form-validation.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:22	78337/78337	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/form-wizard.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/form-wizard.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:22	43581/43581	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/form-fileupload.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/form-fileupload.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:23	40826/40826	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/form-quilljs.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/form-quilljs.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:23	41247/41247	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/form-xeditable.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/form-xeditable.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:24	88273/88273	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/tables-basic.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/tables-basic.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:24	180941/180941	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/tables-datatable.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/tables-datatable.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:24	68117/68117	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/tables-responsive.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/tables-responsive.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:26	53358/53358	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/tables-editable.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/tables-editable.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:26	82119/82119	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/tables-tablesaw.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/tables-tablesaw.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:26	60442/60442	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:55%20GMT	https://coderthemes.com/adminto/layouts/horizontal/apps-chat.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/apps-chat.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:27	45085/45085	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/calendar.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/calendar.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:27	85100/85100	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/inbox.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/inbox.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:27	47922/47922	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/charts-flot.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/charts-flot.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:29	51830/51830	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/charts-morris.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/charts-morris.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:29	73547/73547	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/charts-chartist.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/charts-chartist.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:30	47223/47223	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/charts-chartjs.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/charts-chartjs.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:30	80158/80158	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/charts-other.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/charts-other.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:31	36664/36664	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/pages-starter.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/pages-starter.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:31	4571/4571	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/pages-login.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/pages-login.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:31	4776/4776	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/pages-register.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/pages-register.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:31	3783/3783	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/pages-recoverpw.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/pages-recoverpw.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:32	3850/3850	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/pages-lock-screen.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/pages-lock-screen.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:32	3099/3099	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/pages-confirm-mail.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/pages-confirm-mail.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:32	3092/3092	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/pages-404.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/pages-404.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:32	2906/2906	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/pages-500.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/pages-500.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:34	62057/62057	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/extras-projects.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/extras-projects.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:34	41698/41698	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/extras-tour.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/extras-tour.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:34	79449/79449	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/extras-taskboard.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/extras-taskboard.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:35	52739/52739	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/extras-taskdetail.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/extras-taskdetail.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:35	60625/60625	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/extras-profile.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/extras-profile.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:35	52805/52805	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/extras-maps.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/extras-maps.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:36	56045/56045	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/extras-contact.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/extras-contact.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:36	47831/47831	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/extras-pricing.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/extras-pricing.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:37	49708/49708	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/extras-timeline.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/extras-timeline.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:37	45795/45795	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/extras-invoice.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/extras-invoice.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:39	49920/49920	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/extras-faq.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/extras-faq.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:39	48162/48162	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/extras-gallery.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/extras-gallery.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:40	38192/38192	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/extras-email-templates.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/extras-email-templates.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:40	7150/7150	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/extras-maintenance.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/extras-maintenance.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:40	2522/2522	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/extras-comingsoon.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/extras-comingsoon.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:40	63487/63487	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/layouts-vertical.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/layouts-vertical.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:41	68197/68197	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/layouts-menubar-dark.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/layouts-menubar-dark.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:41	68218/68218	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/layouts-center-menu.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/layouts-center-menu.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:42	68232/68232	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/layouts-menu-drop-dark.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/layouts-menu-drop-dark.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:43	68400/68400	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/layouts-preloader.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/layouts-preloader.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:43	68235/68235	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/layouts-normal-header.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/layouts-normal-header.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
